time stamp,anger,contempt,disgust,fear,joy,sadness,surprise,sentimentality,confusion,neutral,engagement,valence,attention,inner brow raise,brow raise,brow furrow,eye widen,cheek raise,lid tighten,nose wrinkle,upper lip raise,dimpler,lip corner depressor,chin raise,lip pucker,lip stretch,lip press,mouth open,jaw drop,lip suck,eye closure,smile,smirk,blink,blink rate,pitch,yaw,roll
1705282299.6000,0.0389,0.0271,0.0038,0.0052,0.3677,0.0314,0.0820,0.1109,0.0458,0.5724,0.5823,0.5524,0.7316,0.0436,0.0947,0.1412,0.1296,0.1912,0.0000,0.0517,0.1859,0.0920,0.0354,0.0495,0.1035,0.0710,0.0343,0.0763,0.0549,0.1422,0.1590,0.3185,0.1789,0.0000,14.11,0.4262,8.3054,0.6153
1705282299.6667,0.0372,0.0252,0.0029,0.0065,0.3861,0.0329,0.0901,0.1159,0.0553,0.5488,0.6668,0.6029,0.7398,0.0000,0.0984,0.0516,0.0476,0.1754,0.0407,0.0317,0.2272,0.0955,0.0179,0.0929,0.0306,0.1545,0.1114,0.0947,0.0738,0.1167,0.1082,0.3634,0.1114,0.0000,19.49,7.6314,-2.2161,-1.2887
1705282299.7333,0.0636,0.0346,0.0000,0.0106,0.4191,0.0311,0.0793,0.1190,0.0538,0.5134,0.5677,0.6546,0.7184,0.0497,0.0137,0.0180,0.0571,0.2924,0.0516,0.0402,0.1218,0.1327,0.0301,0.0754,0.1449,0.0544,0.1236,0.0182,0.0765,0.1063,0.1205,0.4034,0.1381,0.0000,10.52,-7.7765,-1.8815,1.1129
1705282299.8000,0.0421,0.0414,0.0141,0.0000,0.4359,0.0375,0.0817,0.1142,0.0652,0.5008,0.5173,0.6708,0.7346,0.0822,0.0555,0.1093,0.0185,0.2822,0.0652,0.0237,0.0893,0.1276,0.0206,0.1639,0.1034,0.0537,0.1247,0.1245,0.1187,0.1609,0.1219,0.3843,0.2014,0.0000,13.51,2.4313,0.7422,8.2720
1705282299.8667,0.0321,0.0414,0.0054,0.0119,0.4823,0.0260,0.0769,0.1065,0.0573,0.4961,0.4962,0.6540,0.7862,0.0341,0.1115,0.0000,0.0696,0.2537,0.0032,0.0787,0.0725,0.1015,0.0594,0.0503,0.0262,0.1355,0.1301,0.0662,0.0482,0.1437,0.0707,0.3846,0.1181,0.0000,16.10,4.6619,-21.3086,-6.3123
1705282299.9333,0.0348,0.0376,0.0068,0.0218,0.4617,0.0511,0.0532,0.1106,0.0850,0.4825,0.5204,0.6321,0.7528,0.0602,0.0454,0.0664,0.0000,0.2515,0.0567,0.0185,0.1285,0.1159,0.0744,0.0777,0.1562,0.0611,0.1817,0.0000,0.0081,0.0973,0.0079,0.3084,0.1446,0.0000,15.48,7.1264,2.8686,-3.6166
1705282300.0000,0.0302,0.0389,0.0056,0.0277,0.4755,0.0660,0.0627,0.1175,0.0990,0.4461,0.5676,0.5664,0.7869,0.0285,0.0117,0.0888,0.0490,0.3046,0.0418,0.0119,0.0604,0.1051,0.0000,0.1048,0.0990,0.0607,0.0780,0.0820,0.0308,0.1199,0.1550,0.3238,0.0606,0.0000,9.17,5.6086,-6.2938,3.2790
1705282300.0667,0.0598,0.0279,0.0012,0.0270,0.4608,0.0616,0.0746,0.1219,0.0951,0.4421,0.5610,0.5916,0.7717,0.0327,0.0871,0.0287,0.0384,0.2690,0.0261,0.0632,0.1100,0.0636,0.0916,0.1003,0.1775,0.1330,0.0979,0.0739,0.0000,0.1002,0.0292,0.3434,0.0483,0.0000,18.49,4.1947,11.7313,3.9358
1705282300.1333,0.0481,0.0303,0.0086,0.0117,0.4099,0.0502,0.0771,0.1229,0.1042,0.4822,0.5565,0.6217,0.8219,0.0795,0.0750,0.0313,0.0922,0.2138,0.0000,0.0833,0.0782,0.1242,0.0432,0.0344,0.1325,0.0793,0.0410,0.0465,0.0518,0.1123,0.1235,0.3676,0.0570,0.0000,13.24,6.8812,8.6428,-5.5025
1705282300.2000,0.0473,0.0269,0.0074,0.0186,0.3995,0.0640,0.0497,0.1242,0.1169,0.4873,0.6274,0.6046,0.8109,0.1009,0.0000,0.0728,0.0887,0.2138,0.0102,0.0456,0.0885,0.1015,0.0385,0.0362,0.1437,0.0710,0.0664,0.0585,0.0286,0.1108,0.1184,0.4136,0.0866,0.0000,19.39,14.7570,6.6983,-4.8848
1705282300.2667,0.0357,0.0155,0.0116,0.0323,0.3920,0.0539,0.0498,0.1124,0.1154,0.5088,0.6586,0.5069,0.8923,0.0136,0.0355,0.0871,0.0787,0.2251,0.0102,0.0000,0.1855,0.1361,0.0814,0.0986,0.1486,0.1531,0.1274,0.0026,0.2309,0.1674,0.1004,0.3004,0.1723,0.0000,17.89,6.1580,-4.1797,-6.5840
1705282300.3333,0.0268,0.0201,0.0142,0.0312,0.3874,0.0740,0.0668,0.1087,0.0718,0.5195,0.6371,0.4608,0.7859,0.0598,0.0751,0.0122,0.0107,0.1455,0.0242,0.0110,0.1524,0.1335,0.0103,0.0775,0.1077,0.1431,0.1058,0.0748,0.0708,0.0607,0.1512,0.2575,0.1251,0.0000,11.02,-7.7501,-3.4734,6.5206
1705282300.4000,0.0347,0.0139,0.0228,0.0288,0.3939,0.0653,0.0881,0.1125,0.0589,0.5087,0.6398,0.4552,0.8081,0.0069,0.0423,0.1241,0.0414,0.2201,0.0620,0.0278,0.1781,0.1209,0.0065,0.0726,0.1294,0.1182,0.1605,0.0000,0.1986,0.1258,0.1182,0.2856,0.1080,0.0000,14.28,15.9406,-3.3018,-4.4706
1705282300.4667,0.0235,0.0205,0.0196,0.0278,0.3934,0.0359,0.0976,0.1193,0.0690,0.5160,0.6277,0.4828,0.7808,0.0826,0.1123,0.0379,0.0650,0.2727,0.0363,0.0460,0.0983,0.0642,0.0576,0.1097,0.1583,0.1017,0.0000,0.0861,0.1112,0.1617,0.1439,0.3218,0.0000,0.0000,10.33,-0.2028,-3.8364,-8.0926
1705282300.5333,0.0488,0.0155,0.0232,0.0245,0.4060,0.0469,0.0753,0.1261,0.0644,0.5016,0.7014,0.5066,0.7663,0.0000,0.0000,0.0457,0.0711,0.3207,0.0569,0.0447,0.1656,0.1272,0.0021,0.0845,0.1687,0.0795,0.1067,0.0000,0.0604,0.0613,0.1174,0.3533,0.0825,0.0000,13.80,2.3465,2.4919,4.8746
1705282300.6000,0.0504,0.0152,0.0177,0.0141,0.4095,0.0427,0.0971,0.1297,0.0603,0.4980,0.6855,0.4457,0.7700,0.0139,0.0695,0.0000,0.1004,0.2145,0.0211,0.0452,0.0113,0.1003,0.0054,0.1193,0.0764,0.0000,0.0786,0.0000,0.1058,0.1531,0.0619,0.2605,0.0194,0.0000,21.28,4.7077,11.4146,4.6060
1705282300.6667,0.0583,0.0096,0.0147,0.0143,0.4372,0.0480,0.0921,0.1142,0.0586,0.4917,0.6360,0.4203,0.7069,0.0000,0.0539,0.0301,0.0798,0.2331,0.0667,0.0000,0.1484,0.1121,0.0169,0.1405,0.1568,0.1578,0.1248,0.1115,0.1644,0.0797,0.0824,0.3976,0.0577,0.0000,18.69,6.7362,8.5023,1.0298
1705282300.7333,0.0733,0.0267,0.0125,0.0052,0.4752,0.0589,0.1001,0.1067,0.0731,0.4410,0.5983,0.4461,0.6380,0.0214,0.0930,0.0439,0.0137,0.3003,0.1056,0.0577,0.0460,0.0946,0.0789,0.1301,0.0932,0.1025,0.0912,0.0540,0.1611,0.1106,0.1338,0.4358,0.0540,0.0000,14.01,7.2112,-3.6709,-4.2545
1705282300.8000,0.0596,0.0221,0.0169,0.0085,0.4724,0.0645,0.1049,0.1039,0.0822,0.4390,0.5742,0.4244,0.6290,0.0337,0.0954,0.0108,0.0413,0.3088,0.0140,0.0724,0.1768,0.0753,0.0408,0.0875,0.0395,0.1446,0.0720,0.0695,0.1420,0.0572,0.1393,0.3146,0.0929,0.0000,13.81,16.0217,8.2884,-4.8789
1705282300.8667,0.0639,0.0421,0.0100,0.0043,0.4667,0.0813,0.1168,0.1055,0.0776,0.4191,0.5565,0.4066,0.6361,0.0424,0.1066,0.1159,0.1034,0.3172,0.0000,0.0000,0.0510,0.0244,0.0264,0.1222,0.1086,0.0436,0.0786,0.0418,0.0614,0.1868,0.0706,0.4879,0.1432,0.0000,12.99,6.2475,6.4820,3.3624
1705282300.9333,0.0565,0.0202,0.0133,0.0000,0.4799,0.0858,0.1100,0.1042,0.0969,0.4198,0.6464,0.3590,0.6428,0.1151,0.0857,0.0754,0.0617,0.2412,0.0106,0.0251,0.0752,0.0943,0.0693,0.0510,0.1090,0.1506,0.1163,0.0583,0.0840,0.0931,0.0000,0.4163,0.0909,0.0000,16.93,4.8214,7.7861,-5.4987
1705282301.0000,0.0555,0.0190,0.0174,0.0070,0.4839,0.0786,0.0807,0.1135,0.0783,0.4398,0.6200,0.3328,0.6363,0.0536,0.0220,0.0454,0.0592,0.2040,0.0095,0.0000,0.0381,0.1732,0.0293,0.1244,0.1319,0.1084,0.0914,0.0151,0.1089,0.0679,0.2005,0.4393,0.0837,0.0000,20.93,-8.2397,0.0648,3.3545
1705282301.0667,0.0419,0.0256,0.0083,0.0132,0.5193,0.0876,0.0628,0.1278,0.0792,0.4206,0.6696,0.3833,0.5899,0.0000,0.0322,0.0504,0.0209,0.2932,0.0083,0.0618,0.1306,0.0000,0.0758,0.0168,0.1423,0.0914,0.0963,0.0396,0.1051,0.0993,0.0677,0.4771,0.1435,0.0000,15.33,-12.3096,9.1437,5.4854
1705282301.1333,0.0334,0.0237,0.0041,0.0126,0.5189,0.0828,0.0689,0.1338,0.0863,0.4212,0.6453,0.4039,0.5972,0.0918,0.0350,0.0000,0.0816,0.2889,0.0174,0.0233,0.0927,0.1022,0.0096,0.0855,0.1021,0.1659,0.1179,0.0398,0.1058,0.1488,0.0070,0.3564,0.0776,0.0000,14.89,-3.1980,8.8428,-3.1870
1705282301.2000,0.0490,0.0273,0.0005,0.0180,0.5151,0.0805,0.0605,0.1265,0.0626,0.4360,0.6521,0.4767,0.5615,0.0464,0.0487,0.0406,0.0358,0.2712,0.0000,0.0332,0.1998,0.1433,0.0289,0.0822,0.1404,0.0584,0.0000,0.0696,0.0332,0.1872,0.0000,0.4541,0.1205,0.0000,15.25,10.1752,5.6434,-5.8238
1705282301.2667,0.0537,0.0324,0.0053,0.0099,0.5002,0.0855,0.0770,0.1294,0.0863,0.4122,0.6530,0.4706,0.5761,0.0765,0.0516,0.0985,0.0648,0.3416,0.0181,0.0510,0.0886,0.1393,0.0614,0.1248,0.1141,0.1678,0.1916,0.0392,0.0580,0.1480,0.1425,0.3941,0.0699,0.0000,18.77,3.9857,-1.8432,-4.8705
1705282301.3333,0.0450,0.0339,0.0050,0.0256,0.4837,0.1051,0.0771,0.1301,0.0913,0.4018,0.7080,0.5409,0.6021,0.0227,0.0156,0.0836,0.0333,0.3263,0.0000,0.0037,0.0975,0.1032,0.0910,0.1168,0.0957,0.0159,0.1359,0.0689,0.1354,0.0716,0.1106,0.3096,0.1305,0.0000,12.77,10.3560,-10.0759,3.2030
1705282301.4000,0.0419,0.0322,0.0000,0.0343,0.4431,0.0894,0.0708,0.1392,0.0937,0.4332,0.6826,0.5231,0.6254,0.0805,0.0000,0.0536,0.0268,0.2673,0.0000,0.0000,0.1022,0.0777,0.1031,0.0971,0.0417,0.1799,0.1136,0.0250,0.0621,0.2081,0.0404,0.3243,0.0182,0.0000,13.44,-17.0984,-4.0279,-8.2505
1705282301.4667,0.0504,0.0267,0.0100,0.0266,0.4692,0.0949,0.0623,0.1501,0.0841,0.4154,0.7006,0.4549,0.6165,0.0311,0.0459,0.1016,0.0171,0.2769,0.0430,0.0210,0.1423,0.0986,0.0778,0.1313,0.1751,0.1692,0.1670,0.0477,0.1187,0.1203,0.0408,0.3735,0.0496,1.0000,14.33,12.9752,-8.7131,-4.1863
1705282301.5333,0.0483,0.0202,0.0083,0.0218,0.4779,0.0847,0.0647,0.1524,0.0811,0.4244,0.6907,0.4375,0.6451,0.0411,0.0639,0.1038,0.0142,0.3200,0.0414,0.0321,0.1125,0.1857,0.0573,0.0560,0.1327,0.1001,0.0934,0.0148,0.1128,0.0531,0.1558,0.4203,0.1333,0.0000,11.61,-6.2661,-9.3971,-6.9940
1705282301.6000,0.0397,0.0185,0.0026,0.0272,0.4534,0.0767,0.0489,0.1620,0.0911,0.4480,0.6483,0.4264,0.6728,0.0299,0.0813,0.1355,0.0093,0.2404,0.0000,0.0218,0.1776,0.1914,0.0011,0.1006,0.0729,0.1662,0.0703,0.0002,0.1095,0.0111,0.0465,0.4702,0.0000,0.0000,17.04,13.9745,-5.5023,-3.9469
1705282301.6667,0.0447,0.0084,0.0053,0.0106,0.4243,0.0768,0.0464,0.1676,0.1043,0.4669,0.6766,0.4332,0.7019,0.0294,0.0401,0.0321,0.0466,0.2709,0.0106,0.0675,0.1016,0.0037,0.0029,0.1597,0.0364,0.0986,0.1436,0.0170,0.0966,0.0833,0.0885,0.3311,0.1403,0.0000,12.22,-1.0674,-7.8063,3.0618
1705282301.7333,0.0515,0.0096,0.0227,0.0063,0.4308,0.0609,0.0436,0.1735,0.1076,0.4561,0.7003,0.4137,0.7284,0.0592,0.0036,0.0618,0.0319,0.2285,0.0217,0.0289,0.1208,0.1218,0.0732,0.1929,0.0855,0.1397,0.0696,0.0000,0.0809,0.0786,0.0889,0.2605,0.0913,0.0000,15.63,6.3694,4.4087,3.3406
1705282301.8000,0.0437,0.0072,0.0094,0.0107,0.4405,0.0460,0.0312,0.1843,0.0803,0.4881,0.6941,0.3764,0.7494,0.0000,0.0169,0.0537,0.0136,0.3148,0.0250,0.0000,0.0812,0.1153,0.0684,0.1088,0.1207,0.1181,0.0839,0.0339,0.1330,0.1263,0.0906,0.2889,0.0207,0.0000,11.55,9.9682,9.1744,1.6232
1705282301.8667,0.0509,0.0185,0.0138,0.0000,0.4527,0.0473,0.0163,0.1647,0.0788,0.4941,0.6412,0.5110,0.8034,0.0214,0.0000,0.0584,0.0287,0.3232,0.0522,0.0000,0.1080,0.0971,0.0095,0.0653,0.0558,0.0154,0.0939,0.0066,0.1643,0.0651,0.1002,0.4439,0.1166,0.0000,10.64,-2.9907,-23.7595,-11.0492
1705282301.9333,0.0392,0.0142,0.0232,0.0021,0.4551,0.0551,0.0318,0.1624,0.0776,0.4836,0.6030,0.4976,0.7699,0.0000,0.0144,0.0000,0.0441,0.2689,0.0458,0.0112,0.0000,0.0944,0.0416,0.0299,0.1001,0.0836,0.1058,0.0441,0.1173,0.1494,0.1749,0.3763,0.1525,0.0000,17.83,7.6522,-13.3064,4.7801
1705282302.0000,0.0405,0.0126,0.0245,0.0081,0.4319,0.0605,0.0380,0.1454,0.0717,0.5000,0.6038,0.5044,0.7758,0.0855,0.0772,0.0000,0.0275,0.2215,0.0104,0.0163,0.0522,0.1449,0.0863,0.0249,0.1397,0.1012,0.0393,0.0000,0.1555,0.0235,0.1340,0.3458,0.2147,1.0000,12.07,14.3707,6.4740,-11.2377
1705282302.0667,0.0338,0.0141,0.0111,0.0185,0.4225,0.0476,0.0345,0.1364,0.0670,0.5287,0.6412,0.5325,0.7669,0.0152,0.0402,0.0098,0.0429,0.3136,0.0253,0.0119,0.0148,0.1057,0.0000,0.0723,0.1018,0.1927,0.0713,0.0207,0.0303,0.1301,0.0883,0.2997,0.1529,0.0000,10.90,14.5369,-6.5534,-1.6974
1705282302.1333,0.0275,0.0123,0.0111,0.0050,0.4285,0.0280,0.0446,0.1327,0.0495,0.5565,0.6906,0.4587,0.7499,0.0766,0.0000,0.0091,0.0581,0.2179,0.0000,0.0000,0.1495,0.1082,0.0000,0.0772,0.0000,0.0967,0.0678,0.0531,0.0978,0.1310,0.1131,0.3524,0.1077,0.0000,19.84,6.5250,5.4653,-4.6984
1705282302.2000,0.0324,0.0119,0.0145,0.0064,0.4072,0.0171,0.0308,0.1335,0.0454,0.5805,0.7430,0.4836,0.6891,0.0000,0.0629,0.0575,0.0354,0.2734,0.0090,0.0245,0.0338,0.1750,0.0052,0.0260,0.1153,0.1233,0.0789,0.0174,0.0792,0.1059,0.1055,0.3638,0.1470,0.0000,15.78,-0.0594,-6.3145,-2.0400
1705282302.2667,0.0215,0.0046,0.0000,0.0202,0.4103,0.0283,0.0381,0.1309,0.0490,0.5783,0.7322,0.5452,0.6284,0.0479,0.0614,0.0644,0.0145,0.2672,0.0112,0.0000,0.0637,0.1339,0.0000,0.1777,0.0842,0.1040,0.0858,0.0821,0.1745,0.0275,0.1227,0.3010,0.1244,0.0000,17.04,5.6209,-9.4534,-9.2698
1705282302.3333,0.0124,0.0133,0.0082,0.0279,0.4562,0.0240,0.0531,0.1264,0.0519,0.5359,0.6763,0.6298,0.6414,0.0053,0.0699,0.0372,0.0000,0.3176,0.0000,0.0400,0.1112,0.0820,0.0057,0.0347,0.0356,0.1205,0.0105,0.0025,0.0954,0.0677,0.1008,0.3885,0.0505,0.0000,16.08,0.0299,14.0402,-3.3562
1705282302.4000,0.0232,0.0081,0.0160,0.0115,0.4499,0.0119,0.0556,0.1211,0.0482,0.5527,0.6590,0.5758,0.6139,0.0000,0.0235,0.0375,0.0000,0.2931,0.0000,0.0124,0.0768,0.1668,0.0000,0.1112,0.1160,0.1491,0.1493,0.0047,0.1495,0.0933,0.0624,0.3945,0.0691,0.0000,15.15,16.6289,-2.9800,-4.5580
1705282302.4667,0.0111,0.0072,0.0084,0.0302,0.4459,0.0228,0.0675,0.1197,0.0515,0.5415,0.6734,0.4398,0.5670,0.0618,0.0259,0.0103,0.0237,0.2834,0.0045,0.0269,0.1074,0.1118,0.0592,0.0839,0.1921,0.1384,0.0136,0.0656,0.1136,0.1373,0.1036,0.3686,0.1696,0.0000,12.61,4.3829,3.4006,5.4607
1705282302.5333,0.0174,0.0211,0.0237,0.0287,0.4403,0.0080,0.0904,0.1276,0.0455,0.5183,0.6532,0.4212,0.5721,0.0026,0.0695,0.0434,0.0672,0.2353,0.0215,0.0000,0.1240,0.0958,0.0000,0.1472,0.1758,0.1358,0.0000,0.0421,0.0577,0.0868,0.1049,0.3343,0.1031,0.0000,12.52,18.9758,-16.1895,5.0651
1705282302.6000,0.0338,0.0133,0.0482,0.0365,0.4092,0.0062,0.0889,0.1378,0.0356,0.5143,0.5792,0.4499,0.5658,0.0057,0.0928,0.0034,0.0372,0.2559,0.0066,0.0679,0.0142,0.0236,0.0000,0.0637,0.0306,0.0573,0.1225,0.0306,0.0301,0.0241,0.0436,0.2986,0.0995,0.0000,19.98,-7.8968,4.4164,-0.4982
1705282302.6667,0.0213,0.0167,0.0443,0.0385,0.4276,0.0050,0.1088,0.1309,0.0431,0.4982,0.5387,0.4652,0.5365,0.0120,0.0268,0.0000,0.0459,0.2304,0.0128,0.0327,0.0466,0.1145,0.0105,0.1069,0.0983,0.1133,0.0535,0.0176,0.0277,0.1275,0.0146,0.3472,0.1757,0.0000,15.26,-0.3745,-2.4449,4.3150
1705282302.7333,0.0138,0.0285,0.0427,0.0281,0.4586,0.0126,0.1056,0.1234,0.0590,0.4767,0.4753,0.4960,0.5002,0.0014,0.1072,0.0099,0.0119,0.2885,0.0203,0.0752,0.1262,0.0530,0.0000,0.1325,0.1113,0.0372,0.0144,0.0609,0.1173,0.0745,0.1459,0.3254,0.0687,0.0000,16.02,5.0708,14.8201,8.1059
1705282302.8000,0.0343,0.0243,0.0459,0.0439,0.4611,0.0000,0.0928,0.1070,0.0695,0.4727,0.4959,0.5035,0.5972,0.0696,0.0387,0.0458,0.0000,0.2796,0.0000,0.0256,0.0295,0.1159,0.0000,0.1017,0.0285,0.1225,0.0986,0.0979,0.0086,0.0808,0.0000,0.4023,0.1711,0.0000,18.04,11.0206,0.8111,-2.3245
1705282302.8667,0.0421,0.0169,0.0317,0.0393,0.4417,0.0071,0.1257,0.0890,0.0878,0.4712,0.5407,0.4949,0.5809,0.0810,0.0698,0.0237,0.0301,0.2325,0.0277,0.0359,0.1554,0.1217,0.0169,0.1529,0.0210,0.0717,0.1264,0.0531,0.2007,0.0684,0.1301,0.3524,0.1127,0.0000,14.01,24.9080,10.5385,-5.5207
1705282302.9333,0.0541,0.0298,0.0329,0.0417,0.3978,0.0087,0.1181,0.0900,0.1090,0.4707,0.5523,0.4963,0.6215,0.0506,0.1077,0.0715,0.0225,0.2322,0.0541,0.0000,0.1047,0.0688,0.0000,0.0380,0.0470,0.0727,0.0766,0.0473,0.1564,0.1128,0.1388,0.3011,0.0706,0.0000,16.54,-6.1191,-1.7547,-2.4063
1705282303.0000,0.0580,0.0381,0.0271,0.0309,0.4077,0.0000,0.0999,0.1134,0.0952,0.4778,0.5430,0.4860,0.6031,0.0440,0.0592,0.0712,0.0322,0.2171,0.0281,0.0882,0.0798,0.0364,0.0000,0.1163,0.0808,0.1592,0.1610,0.0172,0.1773,0.0801,0.0445,0.2992,0.0294,0.0000,14.54,1.5343,8.4096,-1.8078
1705282303.0667,0.0508,0.0363,0.0254,0.0316,0.3576,0.0000,0.1094,0.1103,0.0711,0.5245,0.5338,0.4777,0.6122,0.0194,0.0199,0.0648,0.1377,0.2056,0.0000,0.0914,0.1360,0.0780,0.0062,0.0986,0.1042,0.0845,0.1097,0.0221,0.0519,0.1478,0.0517,0.2603,0.0620,0.0000,15.74,-3.4468,-21.3074,-2.8059
1705282303.1333,0.0361,0.0459,0.0397,0.0380,0.3591,0.0000,0.1102,0.1113,0.0554,0.5226,0.5732,0.5204,0.6177,0.0158,0.0529,0.0887,0.0587,0.2060,0.0509,0.0440,0.0611,0.1591,0.0368,0.1779,0.0782,0.0330,0.0986,0.0848,0.1120,0.1020,0.0684,0.2719,0.0891,0.0000,19.06,-3.0419,1.4004,-6.2633
1705282303.2000,0.0492,0.0342,0.0349,0.0428,0.3359,0.0098,0.1242,0.1212,0.0380,0.5259,0.5850,0.5622,0.6537,0.0000,0.0738,0.0547,0.0525,0.2412,0.0025,0.0338,0.0804,0.1504,0.0073,0.1100,0.1251,0.1371,0.1465,0.0483,0.0605,0.0684,0.1236,0.2149,0.0769,0.0000,17.95,5.6521,-24.9756,4.1414
1705282303.2667,0.0504,0.0377,0.0288,0.0474,0.3953,0.0213,0.1037,0.1250,0.0625,0.4768,0.5794,0.5351,0.6946,0.0142,0.0389,0.0827,0.0198,0.2242,0.0123,0.0486,0.0923,0.2059,0.0156,0.1541,0.1007,0.0503,0.0636,0.0696,0.0438,0.0336,0.0653,0.3453,0.1148,0.0000,12.46,8.2317,3.9826,7.2319
1705282303.3333,0.0548,0.0273,0.0208,0.0394,0.4091,0.0415,0.0787,0.1186,0.0404,0.5017,0.5554,0.5052,0.6801,0.0000,0.0068,0.0990,0.0292,0.2558,0.0634,0.0169,0.0692,0.0588,0.0000,0.0183,0.1151,0.0352,0.1594,0.0594,0.0122,0.1275,0.0701,0.2955,0.0531,0.0000,15.07,-0.7863,-4.6736,-3.6087
1705282303.4000,0.0657,0.0246,0.0260,0.0465,0.4002,0.0761,0.0811,0.1092,0.0819,0.4532,0.5959,0.5139,0.6578,0.0000,0.0647,0.0514,0.0468,0.2218,0.0780,0.0562,0.0467,0.1199,0.0184,0.1238,0.0986,0.0862,0.0664,0.0219,0.0643,0.1163,0.0721,0.3585,0.1468,0.0000,12.76,-1.1937,-4.0366,3.0691
1705282303.4667,0.0461,0.0348,0.0239,0.0342,0.4076,0.0605,0.0812,0.1003,0.0599,0.4908,0.6487,0.5212,0.7119,0.0843,0.0788,0.0324,0.0358,0.2586,0.0384,0.0558,0.1435,0.0752,0.0461,0.1283,0.0000,0.0430,0.1184,0.0521,0.0363,0.1066,0.1356,0.3038,0.1166,0.0000,12.72,0.4612,-14.4627,-0.6594
1705282303.5333,0.0488,0.0421,0.0179,0.0523,0.4019,0.0644,0.0763,0.0922,0.0760,0.4768,0.5987,0.4979,0.6890,0.0876,0.0608,0.2238,0.0000,0.3011,0.0000,0.0444,0.0342,0.0398,0.0273,0.0927,0.1286,0.1430,0.0911,0.0531,0.1011,0.1355,0.0508,0.3515,0.1876,0.0000,13.26,1.5577,-8.9783,-4.5105
1705282303.6000,0.0556,0.0211,0.0185,0.0435,0.3970,0.0691,0.0936,0.0816,0.0918,0.4768,0.6643,0.4319,0.6568,0.0527,0.1684,0.0535,0.0480,0.2703,0.0422,0.0139,0.1550,0.1532,0.0212,0.1183,0.0772,0.1025,0.1237,0.0135,0.0754,0.0572,0.2058,0.4657,0.0705,0.0000,13.78,5.8510,-1.5948,0.8422
1705282303.6667,0.0514,0.0139,0.0195,0.0518,0.3995,0.0697,0.0808,0.0929,0.0641,0.4939,0.7020,0.4435,0.6257,0.0672,0.0844,0.0731,0.0856,0.3064,0.0037,0.0000,0.0859,0.1861,0.0204,0.2060,0.0970,0.0167,0.1139,0.0312,0.1732,0.2137,0.1280,0.3137,0.1036,1.0000,20.20,8.3381,0.5232,-5.5940
1705282303.7333,0.0565,0.0138,0.0233,0.0617,0.3742,0.0583,0.0869,0.0982,0.0574,0.5019,0.7733,0.4724,0.7004,0.1139,0.0000,0.0119,0.0658,0.2159,0.0021,0.0613,0.0396,0.0727,0.0148,0.0991,0.1269,0.0866,0.1565,0.0347,0.0439,0.2152,0.1027,0.3243,0.0945,0.0000,15.00,21.8696,7.4425,-11.8932
1705282303.8000,0.0521,0.0099,0.0125,0.0635,0.3926,0.0623,0.0703,0.0945,0.0628,0.5078,0.7908,0.5006,0.6871,0.0986,0.0253,0.0089,0.0622,0.2293,0.0000,0.0069,0.1615,0.1029,0.0082,0.0622,0.0966,0.0724,0.1111,0.0000,0.1185,0.0447,0.1228,0.2208,0.1123,0.0000,14.31,-2.8313,0.2701,5.8575
1705282303.8667,0.0470,0.0197,0.0176,0.0466,0.4177,0.0491,0.0623,0.1150,0.0511,0.5044,0.7621,0.3977,0.6463,0.0603,0.0208,0.0542,0.0063,0.2899,0.0361,0.0000,0.1481,0.0516,0.0211,0.1083,0.0820,0.1793,0.1333,0.0388,0.1628,0.0975,0.0000,0.3135,0.1754,0.0000,17.56,10.8625,7.1908,-5.0944
1705282303.9333,0.0543,0.0320,0.0203,0.0251,0.4260,0.0442,0.0780,0.1184,0.0403,0.4968,0.6316,0.5260,0.6324,0.0070,0.0640,0.0000,0.1000,0.2993,0.0000,0.0125,0.0755,0.0696,0.0285,0.0703,0.1068,0.1505,0.0769,0.0210,0.1123,0.1485,0.0446,0.3379,0.0000,0.0000,10.78,13.5584,2.7388,4.9659
1705282304.0000,0.0388,0.0272,0.0312,0.0134,0.4144,0.0234,0.0616,0.1223,0.0480,0.5319,0.5964,0.4987,0.6463,0.0000,0.0105,0.0441,0.0444,0.2126,0.0295,0.0211,0.0000,0.0678,0.0000,0.1497,0.1820,0.0846,0.1343,0.0517,0.1756,0.0409,0.1223,0.3422,0.0610,0.0000,14.56,-3.6293,-26.8215,-4.5279
1705282304.0667,0.0410,0.0367,0.0206,0.0302,0.3880,0.0278,0.0666,0.1241,0.0373,0.5366,0.6483,0.4904,0.7190,0.0066,0.0839,0.0827,0.0526,0.2014,0.0134,0.0134,0.2447,0.0921,0.0000,0.1243,0.1188,0.1036,0.1498,0.0405,0.1072,0.1922,0.0969,0.3525,0.1576,0.0000,16.11,15.1388,-2.9505,1.2672
1705282304.1333,0.0346,0.0338,0.0202,0.0328,0.3634,0.0214,0.0635,0.1076,0.0192,0.5822,0.7551,0.3823,0.6695,0.0183,0.0861,0.0546,0.0588,0.2189,0.0000,0.0057,0.1014,0.1186,0.0000,0.1170,0.1181,0.1027,0.0411,0.0160,0.1305,0.0992,0.1070,0.2246,0.2076,0.0000,20.86,11.1342,-11.8213,-7.0756
