time stamp,anger,contempt,disgust,fear,joy,sadness,surprise,sentimentality,confusion,neutral,engagement,valence,attention,inner brow raise,brow raise,brow furrow,eye widen,cheek raise,lid tighten,nose wrinkle,upper lip raise,dimpler,lip corner depressor,chin raise,lip pucker,lip stretch,lip press,mouth open,jaw drop,lip suck,eye closure,smile,smirk,blink,blink rate,pitch,yaw,roll
1705297580.6667,0.0807,0.0576,0.0171,0.0442,0.2074,0.1253,0.1152,0.0983,0.2447,0.4058,0.3717,-0.1716,0.6573,0.0928,0.1218,0.1177,0.0800,0.1535,0.0358,0.0196,0.0454,0.2016,0.0591,0.0738,0.0047,0.1495,0.0838,0.0563,0.1312,0.1424,0.0937,0.1648,0.0778,0.0000,15.16,6.2287,2.8957,-1.9493
1705297580.7333,0.0619,0.0675,0.0260,0.0407,0.2014,0.1443,0.0977,0.0905,0.2334,0.4219,0.3955,-0.0716,0.6503,0.0571,0.0882,0.0695,0.0135,0.1099,0.0729,0.0148,0.1591,0.1070,0.0571,0.0483,0.1187,0.0843,0.0364,0.0414,0.1410,0.1800,0.0926,0.1229,0.0983,0.0000,16.54,21.1898,3.7614,5.8513
1705297580.8000,0.0556,0.0704,0.0218,0.0409,0.1862,0.1260,0.0834,0.0992,0.2581,0.4351,0.4152,-0.0764,0.7378,0.0852,0.0268,0.2046,0.1073,0.1509,0.0000,0.0077,0.1721,0.1810,0.0930,0.0333,0.1455,0.1031,0.1215,0.0293,0.0516,0.1480,0.1271,0.2226,0.0000,1.0000,13.72,7.9575,-26.9943,3.2818
1705297580.8667,0.0375,0.0656,0.0209,0.0240,0.2012,0.1283,0.0682,0.0889,0.2715,0.4563,0.3744,-0.0840,0.7097,0.0763,0.0081,0.1380,0.0397,0.0506,0.0100,0.0325,0.0901,0.1383,0.0781,0.0092,0.1890,0.0000,0.1897,0.0000,0.0412,0.1538,0.1348,0.1423,0.1394,0.0000,17.84,-3.5044,-8.9181,-4.8996
1705297580.9333,0.0454,0.0684,0.0296,0.0356,0.2129,0.1149,0.0510,0.0827,0.2679,0.4550,0.4335,-0.0904,0.7124,0.1063,0.1127,0.1505,0.0423,0.1114,0.0000,0.0159,0.1333,0.2049,0.0685,0.1316,0.0983,0.1287,0.1087,0.0433,0.1000,0.0824,0.1108,0.1340,0.1500,1.0000,10.79,2.7346,-9.3139,3.1535
1705297581.0000,0.0536,0.0660,0.0310,0.0283,0.1935,0.1165,0.0560,0.0811,0.2411,0.4798,0.4340,-0.1864,0.6560,0.0458,0.0575,0.1661,0.0988,0.0536,0.0106,0.0000,0.0000,0.0489,0.1366,0.1667,0.1793,0.0754,0.0854,0.0000,0.1281,0.1111,0.0814,0.0934,0.1908,0.0000,15.04,4.0239,5.4670,3.1800
1705297581.0667,0.0574,0.0559,0.0246,0.0472,0.1653,0.0924,0.0403,0.0843,0.2351,0.5185,0.4443,-0.1039,0.7200,0.0000,0.0000,0.1509,0.0164,0.1083,0.0153,0.0000,0.0466,0.0975,0.1054,0.1355,0.0821,0.0762,0.0471,0.0120,0.0437,0.1466,0.1105,0.1582,0.1285,0.0000,14.06,10.9865,0.8020,4.9807
1705297581.1333,0.0568,0.0602,0.0306,0.0503,0.1600,0.0971,0.0498,0.0723,0.2396,0.5100,0.4464,-0.1090,0.7313,0.1230,0.0658,0.2217,0.0423,0.1149,0.0000,0.0315,0.1471,0.1484,0.0151,0.1560,0.0960,0.0369,0.1308,0.0000,0.0000,0.0000,0.0389,0.0887,0.0994,0.0000,13.83,12.5105,9.4946,-2.7510
1705297581.2000,0.0635,0.0666,0.0451,0.0551,0.1624,0.0859,0.0784,0.0657,0.2380,0.4836,0.4587,-0.1294,0.6823,0.1097,0.0011,0.1296,0.0700,0.0796,0.0209,0.0466,0.1172,0.0907,0.0655,0.0237,0.1492,0.1016,0.0418,0.0245,0.0864,0.0651,0.1459,0.1486,0.0808,0.0000,15.30,-1.6797,-10.8534,-0.1824
1705297581.2667,0.0587,0.0639,0.0372,0.0576,0.2009,0.0938,0.0683,0.0701,0.2328,0.4701,0.4559,-0.0786,0.6362,0.0894,0.0583,0.0769,0.0239,0.1271,0.0000,0.0863,0.1207,0.1080,0.0129,0.0951,0.1264,0.0995,0.1148,0.0263,0.1307,0.0603,0.0849,0.1745,0.1766,0.0000,16.43,14.6439,8.9101,-7.3745
1705297581.3333,0.0710,0.0784,0.0422,0.0500,0.1870,0.1088,0.0629,0.0542,0.2518,0.4562,0.4208,-0.0277,0.5361,0.1315,0.0409,0.1833,0.0460,0.1712,0.0444,0.0581,0.1298,0.1536,0.0987,0.0960,0.0980,0.0130,0.1968,0.0098,0.0664,0.1745,0.1402,0.1153,0.0027,0.0000,18.41,7.1560,14.7536,-10.2035
1705297581.4000,0.0730,0.0851,0.0446,0.0516,0.1807,0.1024,0.0526,0.0658,0.2539,0.4542,0.3782,-0.1106,0.5582,0.0568,0.0517,0.1809,0.0376,0.0799,0.0570,0.0000,0.1394,0.1222,0.1178,0.0605,0.0696,0.1286,0.1425,0.0246,0.0355,0.0000,0.1080,0.1481,0.1348,0.0000,15.54,9.1400,11.7972,0.5161
1705297581.4667,0.0805,0.0793,0.0439,0.0601,0.1771,0.1123,0.0268,0.0695,0.2632,0.4525,0.3145,-0.1771,0.6019,0.1436,0.0147,0.2133,0.0000,0.1056,0.0906,0.0438,0.0567,0.1568,0.0472,0.1204,0.0736,0.0671,0.0635,0.0438,0.0417,0.1325,0.0763,0.2404,0.0558,1.0000,10.29,0.8979,-16.7642,6.4534
1705297581.5333,0.0760,0.0767,0.0398,0.0445,0.1503,0.1083,0.0554,0.0764,0.2714,0.4607,0.3196,-0.2138,0.5964,0.1596,0.0441,0.1428,0.0541,0.0692,0.0275,0.0296,0.1232,0.1948,0.0596,0.1241,0.1249,0.0792,0.0600,0.0277,0.0718,0.1715,0.0640,0.1214,0.1010,0.0000,13.70,9.7198,15.0321,3.1114
1705297581.6000,0.0774,0.0702,0.0374,0.0397,0.1472,0.1177,0.0745,0.0705,0.2657,0.4598,0.3538,-0.2212,0.5747,0.1135,0.0552,0.2394,0.0565,0.0666,0.0311,0.0831,0.1670,0.1186,0.1050,0.1637,0.1193,0.0592,0.0693,0.0360,0.0619,0.0529,0.0965,0.1190,0.0800,0.0000,16.22,-3.9684,3.5447,2.7635
1705297581.6667,0.0748,0.0803,0.0352,0.0262,0.1162,0.1245,0.1006,0.0765,0.2503,0.4692,0.3341,-0.1833,0.5637,0.0662,0.0634,0.2089,0.0840,0.0833,0.0000,0.0730,0.1119,0.1616,0.0228,0.0906,0.0847,0.0819,0.1212,0.0623,0.0565,0.1447,0.1175,0.1211,0.0977,0.0000,12.84,9.9099,6.9438,-9.7158
1705297581.7333,0.0553,0.0978,0.0378,0.0473,0.1224,0.1300,0.0721,0.0492,0.2402,0.4888,0.3181,-0.1993,0.5487,0.0409,0.0840,0.1934,0.0106,0.0464,0.0332,0.0692,0.0126,0.0797,0.0925,0.1040,0.1121,0.1371,0.0841,0.0220,0.0000,0.0757,0.0000,0.1310,0.1636,0.0000,14.22,5.0190,-0.4758,-6.3638
1705297581.8000,0.0769,0.0961,0.0330,0.0605,0.1277,0.1280,0.0626,0.0510,0.2341,0.4780,0.3292,-0.1227,0.5661,0.1303,0.1079,0.1383,0.1045,0.0578,0.0309,0.0450,0.0857,0.0342,0.1251,0.0863,0.0498,0.0616,0.0344,0.0098,0.1471,0.1439,0.0810,0.1361,0.1436,0.0000,12.20,-3.8971,13.0003,-0.3039
1705297581.8667,0.0906,0.0973,0.0323,0.0529,0.1068,0.1216,0.0555,0.0741,0.2392,0.4778,0.3004,-0.1267,0.6043,0.0380,0.0000,0.1143,0.0753,0.0763,0.0308,0.0106,0.1457,0.0840,0.1235,0.0979,0.1175,0.0285,0.1285,0.0057,0.0950,0.1160,0.0926,0.1192,0.1237,0.0000,12.25,-0.3558,8.8761,5.8786
1705297581.9333,0.0987,0.0897,0.0238,0.0422,0.1018,0.1218,0.0537,0.0774,0.2509,0.4841,0.2545,-0.2018,0.6719,0.0199,0.0559,0.1379,0.0425,0.0471,0.0423,0.0524,0.0941,0.2037,0.1114,0.0763,0.0737,0.1523,0.1484,0.0533,0.0844,0.1432,0.0566,0.0823,0.1419,1.0000,16.72,-2.4146,15.4065,-2.6042
1705297582.0000,0.0878,0.0879,0.0256,0.0532,0.1029,0.1202,0.0484,0.0784,0.2261,0.5017,0.3419,-0.2236,0.6127,0.1503,0.0089,0.1835,0.0829,0.0015,0.0910,0.0846,0.0689,0.1247,0.0702,0.0904,0.1714,0.0164,0.0684,0.0408,0.0719,0.1295,0.1365,0.1885,0.0931,0.0000,14.58,6.7865,-17.8890,-3.0186
1705297582.0667,0.0725,0.0784,0.0438,0.0628,0.0736,0.1139,0.0625,0.0660,0.2001,0.5358,0.3325,-0.1094,0.5792,0.0178,0.0567,0.1588,0.0000,0.0325,0.0527,0.0617,0.0493,0.0757,0.1022,0.0864,0.0525,0.0733,0.1605,0.0482,0.0720,0.0689,0.1289,0.0000,0.1401,0.0000,18.87,16.5035,-4.4825,-5.7290
1705297582.1333,0.0841,0.0862,0.0570,0.0760,0.0930,0.1182,0.0473,0.0670,0.2175,0.4921,0.2840,-0.1371,0.5693,0.0961,0.0526,0.1200,0.0425,0.0272,0.0000,0.0730,0.0862,0.0651,0.1066,0.0631,0.1417,0.1213,0.0764,0.1159,0.1215,0.1265,0.1197,0.0638,0.1500,1.0000,8.85,14.2810,-10.6947,-8.9488
1705297582.2000,0.0892,0.0894,0.0542,0.0737,0.0825,0.1114,0.0340,0.0775,0.2057,0.5094,0.3546,-0.1694,0.5689,0.0808,0.0388,0.1571,0.0093,0.0833,0.0000,0.0173,0.1326,0.1099,0.1123,0.1476,0.0512,0.0871,0.1883,0.0761,0.1047,0.1173,0.1006,0.0959,0.1361,0.0000,19.44,1.1375,8.2296,-0.8902
1705297582.2667,0.0872,0.0829,0.0522,0.0695,0.0769,0.1037,0.0000,0.0841,0.1854,0.5549,0.4158,-0.1698,0.6083,0.0808,0.0479,0.0965,0.0000,0.0747,0.0310,0.0416,0.1199,0.1286,0.0506,0.2216,0.0428,0.0563,0.0827,0.0000,0.0903,0.0339,0.1214,0.0257,0.0791,0.0000,18.64,1.1756,-10.5988,3.8371
1705297582.3333,0.0875,0.0925,0.0503,0.0711,0.0769,0.1048,0.0109,0.0764,0.1950,0.5408,0.4259,-0.1662,0.5602,0.1271,0.0118,0.1624,0.0000,0.0457,0.0000,0.0721,0.1212,0.1342,0.1012,0.1543,0.1776,0.1548,0.0762,0.0000,0.1607,0.0481,0.1702,0.0532,0.0730,0.0000,12.52,4.3633,11.7639,-3.2117
1705297582.4000,0.0872,0.1052,0.0516,0.0775,0.0910,0.1087,0.0057,0.0606,0.2201,0.5155,0.4225,-0.1739,0.5273,0.1300,0.0000,0.1769,0.0182,0.0553,0.0437,0.0883,0.0323,0.0313,0.0701,0.0649,0.1498,0.0869,0.1922,0.0000,0.1417,0.0635,0.1504,0.1640,0.0369,0.0000,14.69,4.7008,3.5179,-1.0499
1705297582.4667,0.0974,0.1100,0.0453,0.0697,0.1003,0.1206,0.0234,0.0705,0.1980,0.4989,0.4063,-0.1033,0.5476,0.0961,0.0155,0.1318,0.0548,0.1029,0.0391,0.0829,0.1122,0.1302,0.0976,0.1117,0.1453,0.1099,0.1176,0.0000,0.1084,0.0887,0.1518,0.0130,0.0616,1.0000,16.60,4.4376,12.8901,-6.6469
1705297582.5333,0.1163,0.1089,0.0458,0.0724,0.0880,0.1100,0.0393,0.0685,0.2141,0.4819,0.4208,-0.0452,0.6376,0.1022,0.0304,0.1491,0.0357,0.0214,0.0655,0.0120,0.0296,0.0087,0.0230,0.0005,0.0546,0.1152,0.1114,0.0000,0.1112,0.2274,0.0975,0.1096,0.0790,0.0000,13.95,7.8033,-2.6478,-3.7824
1705297582.6000,0.1389,0.1089,0.0358,0.0644,0.0881,0.1068,0.0563,0.0566,0.2148,0.4777,0.4217,-0.0911,0.6623,0.0861,0.0146,0.1883,0.1206,0.0380,0.0443,0.0687,0.1289,0.0833,0.1351,0.0552,0.1143,0.1905,0.0619,0.0767,0.0231,0.0657,0.0659,0.1355,0.1478,1.0000,11.90,-1.5465,-9.6519,3.7894
1705297582.6667,0.1350,0.1143,0.0350,0.0716,0.0974,0.1175,0.0422,0.0529,0.2335,0.4604,0.4129,-0.1096,0.6462,0.0634,0.0486,0.1591,0.0411,0.0000,0.0479,0.0490,0.1115,0.0982,0.0844,0.0317,0.0895,0.0777,0.0451,0.0000,0.1405,0.0989,0.1352,0.0561,0.1398,0.0000,12.95,4.2068,-6.7494,-5.0274
1705297582.7333,0.1368,0.1071,0.0383,0.0555,0.1086,0.1228,0.0189,0.0602,0.2361,0.4694,0.3863,-0.0924,0.6390,0.0519,0.0002,0.1582,0.0420,0.0651,0.0583,0.0964,0.0955,0.1529,0.0768,0.0339,0.0440,0.1051,0.1718,0.0000,0.1034,0.0075,0.1030,0.0947,0.1070,0.0000,14.14,-1.6846,20.5428,-4.3608
1705297582.8000,0.1257,0.1094,0.0402,0.0651,0.0929,0.1434,0.0164,0.0841,0.2260,0.4580,0.3998,-0.0803,0.6359,0.0688,0.0120,0.1643,0.0910,0.0600,0.0711,0.0539,0.1641,0.0302,0.1116,0.0883,0.1437,0.1381,0.0954,0.0485,0.1132,0.1773,0.0957,0.0572,0.0233,0.0000,17.35,14.2629,-7.2425,-1.7732
1705297582.8667,0.1114,0.0947,0.0331,0.0587,0.0652,0.1311,0.0210,0.0906,0.2215,0.5036,0.3570,-0.0944,0.6598,0.0054,0.0000,0.1912,0.0000,0.0280,0.0338,0.1004,0.0674,0.0362,0.0649,0.1723,0.0000,0.0083,0.0951,0.0298,0.0373,0.0596,0.1302,0.0508,0.1342,0.0000,15.31,7.4080,6.9047,2.3680
1705297582.9333,0.1094,0.0831,0.0317,0.0581,0.0838,0.1547,0.0214,0.1061,0.2094,0.4854,0.3443,-0.0707,0.6538,0.0084,0.0809,0.1295,0.0580,0.0000,0.0427,0.0695,0.0465,0.1208,0.0782,0.0791,0.0522,0.1143,0.0428,0.0000,0.0880,0.2111,0.0000,0.0976,0.0818,0.0000,20.84,7.5238,20.5956,4.6334
1705297583.0000,0.0935,0.0822,0.0318,0.0464,0.1000,0.1345,0.0140,0.1005,0.2313,0.4995,0.3947,-0.0950,0.6464,0.0786,0.0000,0.1605,0.0125,0.0530,0.0135,0.0598,0.1049,0.1872,0.0884,0.1719,0.0134,0.0527,0.1197,0.0000,0.1127,0.0945,0.1309,0.0695,0.1617,0.0000,11.81,3.3932,-4.9308,-4.9391
1705297583.0667,0.1119,0.0830,0.0234,0.0297,0.1307,0.1249,0.0232,0.0934,0.2316,0.4889,0.4619,-0.1150,0.7218,0.0818,0.0000,0.1460,0.0195,0.0520,0.0285,0.0729,0.0525,0.0591,0.0656,0.0743,0.1901,0.1140,0.1296,0.0139,0.1127,0.0377,0.1082,0.0803,0.0691,0.0000,15.57,13.2382,13.5893,-1.8475
1705297583.1333,0.1101,0.0952,0.0348,0.0214,0.1132,0.1086,0.0254,0.0688,0.2156,0.5242,0.5084,-0.0739,0.6625,0.0595,0.0000,0.1316,0.0000,0.1156,0.0311,0.0713,0.1152,0.1225,0.0979,0.0376,0.1658,0.1098,0.0652,0.0000,0.0983,0.1463,0.1467,0.0352,0.1959,0.0000,17.00,-9.0691,4.6634,-1.5432
1705297583.2000,0.0946,0.0906,0.0365,0.0236,0.0968,0.1191,0.0544,0.0861,0.2198,0.5071,0.4418,-0.1101,0.7109,0.0894,0.0155,0.0634,0.0687,0.0803,0.0820,0.0417,0.1233,0.2464,0.0968,0.1391,0.0351,0.1614,0.1289,0.0267,0.0801,0.1390,0.1266,0.1087,0.1054,0.0000,10.08,1.7781,6.3856,-1.8462
1705297583.2667,0.0776,0.0943,0.0375,0.0411,0.1255,0.1228,0.0488,0.0640,0.2114,0.5063,0.4472,-0.1070,0.6549,0.1283,0.0936,0.3294,0.0379,0.0340,0.0097,0.0159,0.1169,0.0752,0.1062,0.1051,0.0844,0.0259,0.0000,0.0477,0.0991,0.0412,0.1520,0.0838,0.1641,0.0000,12.70,-0.7410,5.1051,1.9538
1705297583.3333,0.0741,0.0947,0.0268,0.0360,0.1304,0.1191,0.0264,0.0639,0.2054,0.5339,0.3787,-0.0041,0.6797,0.0614,0.0416,0.0289,0.0000,0.0951,0.0651,0.0186,0.0571,0.1125,0.0979,0.1059,0.0487,0.0332,0.0624,0.0365,0.1632,0.0946,0.1342,0.0478,0.0680,0.0000,19.39,9.8748,-21.0483,-9.3104
1705297583.4000,0.0730,0.0739,0.0261,0.0337,0.1369,0.1277,0.0350,0.0641,0.2279,0.5210,0.3827,-0.0686,0.6521,0.0937,0.0035,0.1417,0.0125,0.1299,0.0173,0.0806,0.0000,0.0460,0.0982,0.0577,0.1195,0.0871,0.0123,0.0347,0.1711,0.1393,0.1332,0.0281,0.1227,1.0000,17.85,1.0560,-2.2745,-2.5266
1705297583.4667,0.0657,0.0717,0.0303,0.0108,0.1682,0.1306,0.0787,0.0596,0.2468,0.4827,0.3580,-0.0024,0.6340,0.0495,0.0901,0.1561,0.0000,0.1057,0.0343,0.0443,0.1159,0.1042,0.0685,0.1347,0.0575,0.1635,0.1699,0.0158,0.0968,0.1364,0.0645,0.0900,0.1055,1.0000,19.41,16.3599,7.3623,-12.3294
1705297583.5333,0.0634,0.0681,0.0292,0.0201,0.2128,0.1200,0.0972,0.0745,0.2358,0.4473,0.4465,-0.0632,0.5661,0.1172,0.1597,0.0946,0.1119,0.0971,0.0867,0.0573,0.0921,0.2102,0.0525,0.1422,0.1113,0.1174,0.0730,0.0307,0.0320,0.1771,0.1410,0.1817,0.0983,0.0000,15.14,-6.4242,4.4403,-2.4314
1705297583.6000,0.0737,0.0687,0.0162,0.0514,0.1967,0.1171,0.0960,0.0803,0.2287,0.4428,0.3817,-0.0537,0.5334,0.0134,0.0636,0.1537,0.0576,0.0277,0.0000,0.0694,0.1006,0.0967,0.1042,0.0000,0.1498,0.0780,0.1346,0.0711,0.0147,0.1026,0.1588,0.1529,0.0636,0.0000,19.38,4.2162,10.4089,8.6923
1705297583.6667,0.0846,0.0713,0.0173,0.0491,0.2082,0.1006,0.0493,0.0755,0.2179,0.4758,0.4104,-0.0512,0.6165,0.0629,0.0000,0.1081,0.0401,0.0822,0.0502,0.0160,0.0767,0.0672,0.0928,0.1974,0.1017,0.0888,0.1094,0.0589,0.0687,0.1621,0.1233,0.1831,0.0402,0.0000,12.45,1.4558,-3.2282,2.9015
1705297583.7333,0.0895,0.0960,0.0103,0.0370,0.2024,0.1309,0.0586,0.0685,0.2062,0.4603,0.4185,-0.0961,0.6349,0.1364,0.0265,0.2327,0.0524,0.1688,0.0074,0.0506,0.1387,0.0979,0.0854,0.0539,0.0499,0.0710,0.1534,0.0219,0.1015,0.1128,0.0049,0.1738,0.1176,1.0000,16.95,1.5606,-9.9691,-2.4853
1705297583.8000,0.0931,0.0821,0.0113,0.0422,0.1922,0.1026,0.0363,0.0618,0.2074,0.5026,0.4027,-0.1015,0.6649,0.1024,0.0018,0.1801,0.0377,0.0780,0.0492,0.0182,0.1993,0.1544,0.0797,0.1652,0.1199,0.1049,0.1631,0.0034,0.0474,0.1030,0.1128,0.2453,0.0432,0.0000,17.91,15.6965,4.1059,1.6206
1705297583.8667,0.0970,0.0886,0.0027,0.0509,0.1884,0.0974,0.0321,0.0512,0.2079,0.5103,0.3903,-0.1192,0.6434,0.0945,0.0000,0.1277,0.0401,0.0971,0.0511,0.0588,0.0784,0.0578,0.0699,0.1316,0.0892,0.0589,0.0891,0.0456,0.0614,0.0625,0.1531,0.1882,0.1112,0.0000,13.12,8.8757,-1.6920,1.0530
1705297583.9333,0.0949,0.0835,0.0118,0.0426,0.2027,0.0823,0.0317,0.0544,0.2082,0.5127,0.3383,-0.0905,0.6263,0.1293,0.0592,0.0712,0.0000,0.1075,0.0847,0.0879,0.1889,0.1783,0.0632,0.0000,0.1761,0.0717,0.1129,0.0000,0.0393,0.0297,0.1788,0.2030,0.0670,0.0000,16.70,-1.0237,5.7145,8.9657
1705297584.0000,0.1163,0.0818,0.0224,0.0375,0.2114,0.0886,0.0216,0.0602,0.1955,0.4988,0.3743,-0.1422,0.6569,0.1182,0.0873,0.1853,0.0098,0.1221,0.0690,0.0536,0.1003,0.1057,0.0205,0.0134,0.1557,0.0900,0.1180,0.0198,0.1032,0.1294,0.1470,0.1968,0.1049,0.0000,17.27,4.3240,1.5960,6.0668
1705297584.0667,0.1040,0.0915,0.0168,0.0425,0.2206,0.1047,0.0550,0.0631,0.2162,0.4514,0.4178,-0.1143,0.6038,0.0764,0.0956,0.1945,0.0843,0.1294,0.0433,0.0563,0.0799,0.0530,0.0690,0.0734,0.0771,0.1821,0.0000,0.0000,0.0725,0.0627,0.1184,0.2432,0.1889,0.0000,13.04,11.7625,-12.7890,-10.1691
1705297584.1333,0.0866,0.0789,0.0322,0.0426,0.1761,0.1067,0.0695,0.0694,0.2392,0.4593,0.3630,-0.1062,0.5446,0.0526,0.0130,0.1869,0.0411,0.1112,0.0645,0.0226,0.0695,0.0821,0.0656,0.1554,0.1013,0.1227,0.1403,0.0688,0.0441,0.0770,0.0444,0.1391,0.0933,0.0000,23.07,6.8050,8.6230,-0.2519
1705297584.2000,0.0659,0.0779,0.0244,0.0547,0.1427,0.1202,0.0635,0.0676,0.2537,0.4777,0.3962,-0.0828,0.5651,0.0760,0.0329,0.1723,0.0615,0.0977,0.0230,0.0637,0.0875,0.1021,0.0575,0.1007,0.1245,0.0954,0.1247,0.0101,0.0430,0.0699,0.1337,0.1588,0.0269,0.0000,17.98,-4.0589,1.9699,3.4961
1705297584.2667,0.0604,0.0581,0.0270,0.0415,0.1608,0.1042,0.0723,0.0822,0.2479,0.4874,0.3943,-0.0587,0.5097,0.0701,0.0622,0.1501,0.0621,0.1208,0.0641,0.0664,0.1339,0.1505,0.0916,0.1507,0.1168,0.1719,0.0482,0.0451,0.1861,0.1226,0.1850,0.1965,0.1142,0.0000,13.21,-0.5942,-8.1006,0.4436
1705297584.3333,0.0644,0.0706,0.0318,0.0350,0.1696,0.1089,0.0892,0.0820,0.2490,0.4597,0.4086,-0.0469,0.5556,0.0983,0.1024,0.1851,0.1281,0.1060,0.0562,0.0439,0.1409,0.0551,0.0749,0.1006,0.0336,0.0326,0.0996,0.0315,0.0363,0.1162,0.0814,0.1428,0.1344,0.0000,14.83,-5.4899,-3.7403,4.5022
1705297584.4000,0.0628,0.0710,0.0356,0.0445,0.1611,0.1049,0.1158,0.0777,0.2610,0.4394,0.3673,-0.1238,0.5965,0.0425,0.0472,0.1182,0.0634,0.1196,0.0000,0.0778,0.0870,0.1914,0.0956,0.1473,0.0235,0.2186,0.1427,0.0545,0.0988,0.1629,0.1153,0.1393,0.1326,0.0000,11.30,0.8260,4.7393,4.2055
1705297584.4667,0.0530,0.0807,0.0464,0.0473,0.1205,0.1008,0.1293,0.0718,0.2443,0.4635,0.3515,-0.1488,0.6428,0.0532,0.0556,0.1272,0.0637,0.0640,0.0176,0.0444,0.1424,0.0512,0.0879,0.1495,0.0947,0.1291,0.1043,0.0690,0.0902,0.1287,0.0084,0.1884,0.0410,0.0000,15.55,-3.4766,2.2926,6.8087
1705297584.5333,0.0387,0.0847,0.0464,0.0615,0.1285,0.1189,0.1137,0.0573,0.2167,0.4800,0.3567,-0.2236,0.6450,0.1171,0.0589,0.1855,0.0543,0.0810,0.0250,0.0600,0.1853,0.1305,0.1259,0.1298,0.0681,0.1415,0.1298,0.0637,0.0744,0.0696,0.1530,0.0669,0.1411,0.0000,10.61,19.0402,17.1777,-0.2328
1705297584.6000,0.0533,0.0805,0.0360,0.0620,0.1304,0.1244,0.1068,0.0906,0.2361,0.4479,0.3149,-0.2342,0.6521,0.0232,0.0913,0.2070,0.0352,0.0976,0.0162,0.0197,0.0703,0.1738,0.0489,0.0903,0.0153,0.1351,0.0851,0.0864,0.0626,0.1784,0.0823,0.0391,0.0955,0.0000,17.91,2.3524,-11.2105,8.0365
1705297584.6667,0.0731,0.1020,0.0253,0.0567,0.1110,0.1200,0.1023,0.0834,0.2401,0.4516,0.3557,-0.1762,0.6907,0.1321,0.0664,0.2006,0.0976,0.0888,0.0599,0.0253,0.0712,0.0588,0.0633,0.1057,0.0485,0.0847,0.1536,0.0641,0.1161,0.1482,0.0175,0.0624,0.0136,0.0000,15.00,-11.1229,-0.5782,1.2025
1705297584.7333,0.0649,0.0955,0.0190,0.0395,0.1009,0.1253,0.1001,0.0956,0.2492,0.4660,0.3750,-0.2150,0.7418,0.1303,0.1230,0.1676,0.0316,0.0724,0.0375,0.0616,0.1178,0.0207,0.0625,0.1164,0.0466,0.1731,0.1398,0.0302,0.1301,0.0837,0.2210,0.0550,0.1672,0.0000,15.66,29.1751,2.0295,1.7205
1705297584.8000,0.0690,0.0916,0.0151,0.0613,0.0810,0.1279,0.1010,0.0992,0.2373,0.4699,0.3660,-0.1970,0.7578,0.1202,0.0921,0.1985,0.0856,0.0363,0.0513,0.0843,0.1452,0.1430,0.0112,0.1689,0.0703,0.1693,0.0818,0.0100,0.0756,0.0908,0.0865,0.0000,0.1316,0.0000,13.76,6.5358,7.3605,7.1539
1705297584.8667,0.0590,0.0866,0.0223,0.0613,0.0522,0.1277,0.0885,0.0938,0.1991,0.5257,0.3408,-0.2322,0.7218,0.0274,0.1313,0.1365,0.0861,0.0135,0.0594,0.0245,0.1106,0.1172,0.0890,0.0912,0.1099,0.1517,0.0422,0.0491,0.1377,0.1495,0.0793,0.0000,0.1458,0.0000,15.43,8.1077,-0.7515,-1.7199
1705297584.9333,0.0554,0.0918,0.0143,0.0697,0.0655,0.1248,0.0748,0.0815,0.1811,0.5447,0.3520,-0.1839,0.7767,0.0713,0.0427,0.1113,0.0671,0.0123,0.0017,0.0575,0.1858,0.1330,0.0806,0.2295,0.0379,0.0490,0.0438,0.0117,0.1456,0.1824,0.0322,0.0499,0.1654,0.0000,12.89,14.1464,1.3278,1.5665
1705297585.0000,0.0569,0.0848,0.0213,0.0469,0.0915,0.1587,0.0456,0.0782,0.1753,0.5444,0.3676,-0.1378,0.7255,0.1366,0.0435,0.1375,0.0050,0.0842,0.0525,0.0224,0.1406,0.1722,0.0592,0.1590,0.1508,0.0838,0.2125,0.0275,0.1407,0.0503,0.1441,0.0678,0.0501,0.0000,23.60,10.2955,-13.4938,1.7921
1705297585.0667,0.0568,0.0988,0.0395,0.0478,0.0644,0.1566,0.0751,0.0676,0.1640,0.5377,0.3343,-0.1623,0.7240,0.0662,0.0078,0.0674,0.0415,0.0081,0.0141,0.0384,0.1576,0.1260,0.0515,0.0759,0.1333,0.1515,0.1691,0.0533,0.1802,0.1048,0.0162,0.0000,0.1116,0.0000,19.16,2.3691,0.8227,9.1577
1705297585.1333,0.0642,0.1035,0.0408,0.0526,0.0910,0.1599,0.0690,0.0677,0.1685,0.5097,0.2575,-0.1599,0.7482,0.1353,0.0818,0.1045,0.0468,0.0170,0.0000,0.0412,0.0030,0.0270,0.1115,0.0927,0.1682,0.1624,0.1475,0.0111,0.1376,0.0575,0.1295,0.0872,0.0686,0.0000,12.74,9.9339,-2.2727,3.5684
1705297585.2000,0.0664,0.1080,0.0438,0.0555,0.1241,0.1544,0.0846,0.0764,0.1830,0.4622,0.2034,-0.1144,0.7106,0.1281,0.0589,0.1337,0.0190,0.1317,0.0022,0.0124,0.0443,0.0904,0.0854,0.0916,0.0643,0.0805,0.1511,0.0698,0.0037,0.1146,0.1351,0.0993,0.1723,0.0000,16.55,1.0841,-2.4387,0.4321
